"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"99400120576","Restaurant - Peixateria La Paradeta *Sagrada Família","#","Ptge","Simó","18","18","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.404517","2.173451","430912.382","4583993.479","431004.318","4584194.432","934500191","#","","01/01","31/12","1111000","20:00:00","23:59:00"," ",
"99400120576","Restaurant - Peixateria La Paradeta *Sagrada Família","#","Ptge","Simó","18","18","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.404517","2.173451","430912.382","4583993.479","431004.318","4584194.432","934500191","#","","01/01","31/12","1111000","13:00:00","16:00:00"," ",
"99400121321","Restaurant Market","#","C","Comte Borrell","68","68","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.37914","2.160524","429804.561","4581186.556","429896.488","4581387.482","932890130","#","","01/01","31/12","0000000","13:00:00","15:45:00"," ",
"99400121321","Restaurant Market","#","C","Comte Borrell","68","68","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.37914","2.160524","429804.561","4581186.556","429896.488","4581387.482","932890130","#","","01/01","31/12","0000000","20:30:00","23:30:00"," ",
"99400121472","Restaurant L'Osteria del Contadino","#","C","Saragossa","123","123","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404379","2.14533","428561.72","4584000.903","428653.635","4584201.855","932110808","#","","01/01","31/12","1000111","13:00:00","15:30:00"," ",
"99400121472","Restaurant L'Osteria del Contadino","#","C","Saragossa","123","123","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404379","2.14533","428561.72","4584000.903","428653.635","4584201.855","932110808","#","","01/01","31/12","1000111","20:30:00","23:00:00"," ",
"99400121472","Restaurant L'Osteria del Contadino","#","C","Saragossa","123","123","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404379","2.14533","428561.72","4584000.903","428653.635","4584201.855","932110808","#","","01/01","31/12","1111001","13:00:00","15:30:00"," ",
"99400121472","Restaurant L'Osteria del Contadino","#","C","Saragossa","123","123","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404379","2.14533","428561.72","4584000.903","428653.635","4584201.855","932110808","#","","01/01","31/12","1111001","21:00:00","00:30:00"," ",
"99400121472","Restaurant L'Osteria del Contadino","#","C","Saragossa","123","123","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404379","2.14533","428561.72","4584000.903","428653.635","4584201.855","932110808","#","","01/01","31/12","1111110","13:30:00","16:00:00"," ",
"99400121555","Restaurant Osmosis","#","C","Aribau","100","100","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390274","2.157088","429529.27","4582425.371","429621.194","4582626.309","934545201","#","","01/01","31/12","0000001","20:00:00","23:00:00"," ",
"99400121555","Restaurant Osmosis","#","C","Aribau","100","100","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390274","2.157088","429529.27","4582425.371","429621.194","4582626.309","934545201","#","","01/01","31/12","0000001","13:30:00","15:30:00"," ",
"99400127785","Restaurant Murivecchi","#","C","Princesa","59","59","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387348","2.182784","431674.513","4582079.945","431766.457","4582280.88","933152297","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
"99400127785","Restaurant Murivecchi","#","C","Princesa","59","59","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387348","2.182784","431674.513","4582079.945","431766.457","4582280.88","933152297","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"99400127852","Restaurant El Filete Ruso","#","C","Enric Granados","95","95","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.39259","2.155912","429433.446","4582683.515","429525.369","4582884.455","932171310","#","","01/01","31/12","0000111","13:00:00","16:00:00"," ",
"99400127852","Restaurant El Filete Ruso","#","C","Enric Granados","95","95","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.39259","2.155912","429433.446","4582683.515","429525.369","4582884.455","932171310","#","","01/01","31/12","0000111","20:30:00","23:30:00"," ",
"99400127852","Restaurant El Filete Ruso","#","C","Enric Granados","95","95","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.39259","2.155912","429433.446","4582683.515","429525.369","4582884.455","932171310","#","","01/01","31/12","1111000","13:00:00","16:00:00"," ",
"99400127852","Restaurant El Filete Ruso","#","C","Enric Granados","95","95","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.39259","2.155912","429433.446","4582683.515","429525.369","4582884.455","932171310","#","","01/01","31/12","1111000","20:30:00","23:59:00"," ",
"99400128006","Restaurant La Toscana","#","C","Neopàtria","87","89","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.430673","2.189028","432241.621","4586885.016","432333.569","4587085.996","933453405","#","","01/01","31/12","1000000","20:30:00","23:59:00"," ",
"99400128006","Restaurant La Toscana","#","C","Neopàtria","87","89","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.430673","2.189028","432241.621","4586885.016","432333.569","4587085.996","933453405","#","","01/01","31/12","1000000","13:00:00","16:00:00"," ",
"99400128024","Restaurant Pizzeria Piazza Grande","#","Pl","Julio González","10","10","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.401651","2.206363","433660.502","4583649.603","433752.464","4583850.553","932214132","#","","01/01","31/12","0000001","20:00:00","00:00:00"," ",
"99400128024","Restaurant Pizzeria Piazza Grande","#","Pl","Julio González","10","10","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.401651","2.206363","433660.502","4583649.603","433752.464","4583850.553","932214132","#","","01/01","31/12","0000001","13:00:00","16:00:00"," ",
"99400128024","Restaurant Pizzeria Piazza Grande","#","Pl","Julio González","10","10","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.401651","2.206363","433660.502","4583649.603","433752.464","4583850.553","932214132","#","","01/01","31/12","1111110","13:00:00","16:00:00"," ",
"99400128159","Restaurant Udon *Born","#","C","Princesa","23","23","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385332","2.180339","431468.003","4581858.097","431559.945","4582059.03","933105969","#","","01/01","31/12","0000111","12:30:00","23:00:00"," ",
"99400128159","Restaurant Udon *Born","#","C","Princesa","23","23","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385332","2.180339","431468.003","4581858.097","431559.945","4582059.03","933105969","#","","01/01","31/12","1111010","12:30:00","23:30:00"," ",
"99400128159","Restaurant Udon *Born","#","C","Princesa","23","23","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385332","2.180339","431468.003","4581858.097","431559.945","4582059.03","933105969","#","","01/01","31/12","1111101","12:30:00","23:59:00"," ",
"99400128537","Restaurant Khan Kaffrun","#","C","Torrent de les Flors","39","39","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.405856","2.160533","429834.079","4584152.538","429926.005","4584353.492","931176802","#","","01/01","31/12","0000000","13:00:00","01:00:00"," ",
"99400128542","Restaurant Miriot","#","C","Francisco Giner","54","54","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.399932","2.158349","429645.123","4583496.623","429737.048","4583697.571","933682608","#","","01/01","31/12","0000001","21:00:00","00:00:00"," ",
"99400128542","Restaurant Miriot","#","C","Francisco Giner","54","54","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.399932","2.158349","429645.123","4583496.623","429737.048","4583697.571","933682608","#","","01/01","31/12","0000001","13:00:00","16:00:00"," ",
"99400128832","Restaurant La Cantina Palo Alto","#","C","Pellaires","30","38","69","Diagonal Mar i el Front Marítim del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.404537","2.210269","433989.929","4583966.976","434081.894","4584167.929","933070974","#","","01/01","31/12","0000011","13:00:00","15:30:00"," ",
"99400128889","Restaurant Vitali Pizza *Taxdirt","#","C","Taxdirt","13","13","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.408702","2.1652","430227.216","4584464.71","430319.146","4584665.667","934444737","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
"99400128889","Restaurant Vitali Pizza *Taxdirt","#","C","Taxdirt","13","13","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.408702","2.1652","430227.216","4584464.71","430319.146","4584665.667","933030735","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
"99400139802","Bar Restaurant El Quim de la Boqueria","#","C","Rambla","91","91","01","el Raval","01","Ciutat Vella","08002","019","BARCELONA","41.38218","2.172166","430781.256","4581514.624","430873.192","4581715.554","933019810","#","","","","","","","",
"99400139806","Restaurant Casajuana","#","C","Sant Antoni Maria Claret","27","27","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.40427","2.164949","430201.46","4583972.866","430293.39","4584173.818","934591779","#","","01/01","31/12","0000001","08:00:00","01:00:00"," ",
"99400139835","Bar Borrell","#","Av","Paral·lel","84","84","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.375192","2.166976","430339.889","4580743.006","430431.821","4580943.928","934412388","#","","","","","","","",
"99400140765","Gran Hotel Central Barcelona- HB-004280","Restaurant Avalon","C","Pare Gallifa","3","3","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385016","2.177929","431266.179","4581824.897","431358.119","4582025.83","932681215","Fax","","01/01","31/12","0000000","20:00:00","23:30:00"," ",
"99400140765","Gran Hotel Central Barcelona- HB-004280","Restaurant Avalon","C","Pare Gallifa","3","3","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385016","2.177929","431266.179","4581824.897","431358.119","4582025.83","932681215","Fax","","01/01","31/12","0000000","13:30:00","16:00:00"," ",
"99400140765","Gran Hotel Central Barcelona- HB-004280","Restaurant Avalon","C","Pare Gallifa","3","3","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385016","2.177929","431266.179","4581824.897","431358.119","4582025.83","932957905","#","","01/01","31/12","0000000","20:00:00","23:30:00"," ",
"99400140765","Gran Hotel Central Barcelona- HB-004280","Restaurant Avalon","C","Pare Gallifa","3","3","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385016","2.177929","431266.179","4581824.897","431358.119","4582025.83","932957905","#","","01/01","31/12","0000000","13:30:00","16:00:00"," ",
"99400141924","Restaurant Cuines de Santa Caterina *Mercat de Santa Caterina","#","Av","Francesc Cambó","16","16","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.386394","2.178185","431289.018","4581977.754","431380.958","4582178.688","932689918","#","","01/01","31/12","1110000","09:00:00","23:00:00"," ",
"99400141924","Restaurant Cuines de Santa Caterina *Mercat de Santa Caterina","#","Av","Francesc Cambó","16","16","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.386394","2.178185","431289.018","4581977.754","431380.958","4582178.688","932689918","#","","01/01","31/12","1111001","09:00:00","23:30:00"," ",
"99400142386","Bar Restaurant Mut","#","C","Pau Claris","192","192","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.397336","2.161275","429886.953","4583205.963","429978.88","4583406.908","932174338","#","","01/01","31/12","0000000","13:00:00","23:59:00"," ",
"99400145086","Restaurant Dune","#","C","Sicília","111","111","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.396164","2.180508","431493.471","4583060.52","431585.413","4583261.464","932444144","#","","01/01","31/12","0000011","08:30:00","23:59:00"," ",
"99400145086","Restaurant Dune","#","C","Sicília","111","111","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.396164","2.180508","431493.471","4583060.52","431585.413","4583261.464","932444144","#","","01/01","31/12","1111101","19:30:00","23:59:00"," ",
"99400145086","Restaurant Dune","#","C","Sicília","111","111","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.396164","2.180508","431493.471","4583060.52","431585.413","4583261.464","932444144","#","","01/01","31/12","1111101","12:30:00","16:30:00"," ",
"99400146364","Restaurant Can Farigola","#","C","Enric Granados","94","94","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.39316","2.155526","429401.858","4582747.055","429493.781","4582947.996","932376153","#","","","","","","","",
"99400148327","Restaurant ClassRoom","#","C","Entença","303","305","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.389338","2.138466","427971.348","4582336.804","428063.258","4582537.74","933633148","#","","01/01","31/12","0000001","07:30:00","01:00:00"," ",
"99400150199","Restaurant Miramar","#","Av","Miramar","40","40","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369378","2.166953","430331.78","4580097.548","430423.712","4580298.464","934436627","#","","01/01","31/12","0000000","20:30:00","23:59:00"," ",
"99400150199","Restaurant Miramar","#","Av","Miramar","40","40","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369378","2.166953","430331.78","4580097.548","430423.712","4580298.464","934436627","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"99400150826","Restaurant L'Altre Caliu","#","C","Lluçà","11","11","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.381607","2.130709","427314.196","4581485.005","427406.1","4581685.933","934900812","#","","01/01","31/12","0111111","13:00:00","17:00:00"," ",
"99400150826","Restaurant L'Altre Caliu","#","C","Lluçà","11","11","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.381607","2.130709","427314.196","4581485.005","427406.1","4581685.933","934900812","#","","01/01","31/12","1000001","13:00:00","17:00:00"," ",
"99400150826","Restaurant L'Altre Caliu","#","C","Lluçà","11","11","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.381607","2.130709","427314.196","4581485.005","427406.1","4581685.933","934900812","#","","01/01","31/12","1000001","21:00:00","23:59:00"," ",
"99400151194","Restaurant El Mussol *Pedralbes Centre","#","Av","Diagonal","611","611","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.388269","2.12879","427161.232","4582226.257","427253.134","4582427.192","934101317","#","","01/01","31/12","0000110","13:00:00","16:00:00"," ",
"99400151194","Restaurant El Mussol *Pedralbes Centre","#","Av","Diagonal","611","611","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.388269","2.12879","427161.232","4582226.257","427253.134","4582427.192","934101317","#","","01/01","31/12","0000110","20:00:00","23:00:00"," ",
"99400151194","Restaurant El Mussol *Pedralbes Centre","#","Av","Diagonal","611","611","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.388269","2.12879","427161.232","4582226.257","427253.134","4582427.192","934101317","#","","01/01","31/12","1111001","13:00:00","23:59:00"," ",
"99400151372","Monument Hotel - HB-003797","Restaurant Lasarte","C","Mallorca","259","259","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.393694","2.162175","429958.274","4582801.003","430050.202","4583001.944","934453242","#","","01/01","31/12","1000001","20:30:00","22:00:00"," ",
"99400151372","Monument Hotel - HB-003797","Restaurant Lasarte","C","Mallorca","259","259","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.393694","2.162175","429958.274","4582801.003","430050.202","4583001.944","934453242","#","","01/01","31/12","1000001","13:30:00","15:00:00"," ",
"99400151848","Restaurant Xemei","#","Pg","Exposició","85","85","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.371429","2.160762","429816.22","4580330.303","429908.147","4580531.221","935535140","#","","01/01","31/12","0000111","21:00:00","23:30:00"," ",
"99400151848","Restaurant Xemei","#","Pg","Exposició","85","85","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.371429","2.160762","429816.22","4580330.303","429908.147","4580531.221","935535140","#","","01/01","31/12","0000111","13:30:00","15:30:00"," ",
"99400151848","Restaurant Xemei","#","Pg","Exposició","85","85","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.371429","2.160762","429816.22","4580330.303","429908.147","4580531.221","935535140","#","","01/01","31/12","1111011","13:30:00","15:30:00"," ",
"99400151848","Restaurant Xemei","#","Pg","Exposició","85","85","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.371429","2.160762","429816.22","4580330.303","429908.147","4580531.221","935535140","#","","01/01","31/12","1111011","21:00:00","23:59:00"," ",
"99400151848","Restaurant Xemei","#","Pg","Exposició","85","85","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.371429","2.160762","429816.22","4580330.303","429908.147","4580531.221","935535140","#","","01/01","31/12","1111101","21:00:00","23:59:00"," ",
"99400151848","Restaurant Xemei","#","Pg","Exposició","85","85","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.371429","2.160762","429816.22","4580330.303","429908.147","4580531.221","935535140","#","","01/01","31/12","1111101","14:00:00","16:00:00"," ",
